rt,stimulus,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,exp_version,total_time_on_task,success,timeout,failed_images,failed_audio,failed_video,view_history,task,task_trial_num,block,state,arm_outcomes,order,task_number,seed_number,arm_chosen,points_won,task_config,completed_full_task,used_keys
546.0,"<p style=""font-size:20px;color:white;""> Choice phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/blank.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/img81.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img14.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img63.png height=""125"" width=""125""></div></div>",j,html-keyboard-response,3230,4063138,0.0-19.0-1.0-0.160,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_choice,160.0,3.0,1.0,"[28,16,84]",5.0,11975.0,0.0,2.0,84.0,,,1
,"<p style=""font-size:20px;color:white;""> Selection phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/blank.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img63.png height=""125"" width=""125""></div></div>",,html-keyboard-response,3231,4063545,0.0-19.0-1.0-1.160,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_selection,160.0,3.0,1.0,,5.0,11975.0,0.0,,,,,1
,"<p style=""font-size:20px;"">You earned 84 points.</p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/blank.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img63.png height=""125"" width=""125""></div></div>",,html-keyboard-response,3232,4064366,0.0-19.0-1.0-2.160,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_outcome,160.0,3.0,1.0,,5.0,11975.0,0.0,,,,,1
679.0,"<p style=""font-size:20px;color:white;""> Choice phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/blank.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/img28.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img73.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img97.png height=""125"" width=""125""></div></div>",j,html-keyboard-response,3233,4065558,0.0-19.0-1.0-0.161,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_choice,161.0,3.0,2.0,"[12,38,62]",5.0,11975.0,0.0,2.0,62.0,,,1
,"<p style=""font-size:20px;color:white;""> Selection phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/blank.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img97.png height=""125"" width=""125""></div></div>",,html-keyboard-response,3234,4065972,0.0-19.0-1.0-1.161,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_selection,161.0,3.0,2.0,,5.0,11975.0,0.0,,,,,1
,"<p style=""font-size:20px;"">You earned 62 points.</p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/blank.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img97.png height=""125"" width=""125""></div></div>",,html-keyboard-response,3235,4066804,0.0-19.0-1.0-2.161,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_outcome,161.0,3.0,2.0,,5.0,11975.0,0.0,,,,,1
423.0,"<p style=""font-size:20px;color:white;""> Choice phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/blank.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/img38.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img44.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img40.png height=""125"" width=""125""></div></div>",j,html-keyboard-response,3236,4067741,0.0-19.0-1.0-0.162,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_choice,162.0,3.0,0.0,"[28,16,84]",5.0,11975.0,0.0,2.0,84.0,,,1
,"<p style=""font-size:20px;color:white;""> Selection phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/blank.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img40.png height=""125"" width=""125""></div></div>",,html-keyboard-response,3237,4068147,0.0-19.0-1.0-1.162,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_selection,162.0,3.0,0.0,,5.0,11975.0,0.0,,,,,1
,"<p style=""font-size:20px;"">You earned 84 points.</p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/blank.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img40.png height=""125"" width=""125""></div></div>",,html-keyboard-response,3238,4069027,0.0-19.0-1.0-2.162,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_outcome,162.0,3.0,0.0,,5.0,11975.0,0.0,,,,,1
853.0,"<p style=""font-size:20px;color:white;""> Choice phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/blank.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/img38.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img44.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img40.png height=""125"" width=""125""></div></div>",j,html-keyboard-response,3239,4070392,0.0-19.0-1.0-0.163,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_choice,163.0,3.0,0.0,"[26,24,76]",5.0,11975.0,0.0,2.0,76.0,,,1
,"<p style=""font-size:20px;color:white;""> Selection phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/blank.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img40.png height=""125"" width=""125""></div></div>",,html-keyboard-response,3240,4070796,0.0-19.0-1.0-1.163,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_selection,163.0,3.0,0.0,,5.0,11975.0,0.0,,,,,1
,"<p style=""font-size:20px;"">You earned 76 points.</p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/blank.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img40.png height=""125"" width=""125""></div></div>",,html-keyboard-response,3241,4071618,0.0-19.0-1.0-2.163,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_outcome,163.0,3.0,0.0,,5.0,11975.0,0.0,,,,,1
351.0,"<p style=""font-size:20px;color:white;""> Choice phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/blank.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/img28.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img73.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img97.png height=""125"" width=""125""></div></div>",j,html-keyboard-response,3242,4072479,0.0-19.0-1.0-0.164,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_choice,164.0,3.0,2.0,"[14,35,65]",5.0,11975.0,0.0,2.0,65.0,,,1
,"<p style=""font-size:20px;color:white;""> Selection phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/blank.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img97.png height=""125"" width=""125""></div></div>",,html-keyboard-response,3243,4072895,0.0-19.0-1.0-1.164,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_selection,164.0,3.0,2.0,,5.0,11975.0,0.0,,,,,1
,"<p style=""font-size:20px;"">You earned 65 points.</p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/blank.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img97.png height=""125"" width=""125""></div></div>",,html-keyboard-response,3244,4073724,0.0-19.0-1.0-2.164,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_outcome,164.0,3.0,2.0,,5.0,11975.0,0.0,,,,,1
822.0,"<p style=""font-size:20px;color:white;""> Choice phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/blank.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/img81.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img14.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img63.png height=""125"" width=""125""></div></div>",j,html-keyboard-response,3245,4075060,0.0-19.0-1.0-0.165,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_choice,165.0,3.0,1.0,"[26,24,76]",5.0,11975.0,0.0,2.0,76.0,,,1
